"id","Season","GP","Mins","G","A","Shots","SOG","FC","OFF","Y","R"
338203,"2018/2019",13,841,2,0,14,5,13,7,1,0
338203,"2017/2018",13,333,1,0,5,2,1,4,0,0
338203,"2016/2017",2,66,0,0,0,0,0,0,0,0
338203,"2015/2016",1,2,0,0,0,0,0,0,0,0
338243,"2018/2019",21,967,1,1,12,2,10,2,0,0
338243,"2017/2018",39,1648,9,4,49,22,10,9,0,0
338243,"2016/2017",18,916,4,2,28,11,3,2,0,0
338263,"2017/2018",5,407,0,0,1,1,3,0,0,0
338263,"2016/2017",10,942,0,1,6,1,18,2,2,0
338303,"2018/2019",16,1464,5,3,28,18,21,21,0,0
338303,"2017/2018",11,634,4,0,14,5,15,6,1,0
338655,"2018/2019",13,589,0,3,12,5,13,1,3,0
338655,"2017/2018",18,652,1,0,14,5,20,3,3,0
338655,"2016/2017",23,1415,4,1,25,10,21,3,3,0
338655,"2015/2016",30,1956,3,2,31,11,37,15,7,0
338665,"2018/2019",11,980,0,0,7,1,27,0,2,0
338665,"2017/2018",17,1442,1,0,26,7,36,0,4,0
338665,"2016/2017",7,662,0,0,13,3,7,0,2,0
338665,"2015/2016",2,187,0,0,0,0,5,0,0,0
338683,"2018/2019",6,179,1,0,3,2,5,2,0,0
338683,"2017/2018",10,339,0,0,3,0,7,1,2,0
338683,"2016/2017",7,126,0,0,0,0,7,1,1,0
338693,"2018/2019",16,1121,5,0,34,12,24,1,2,0
338693,"2017/2018",15,1054,3,0,16,9,11,3,0,1
338693,"2016/2017",25,1443,0,1,25,7,22,2,3,0
338693,"2015/2016",9,511,1,1,10,4,18,2,0,0
339097,"2016/2017",1,19,0,0,0,0,0,0,0,0
339117,"2018/2019",14,1118,2,0,13,4,18,0,2,0
339117,"2017/2018",18,1454,1,2,16,3,13,1,1,0
339117,"2016/2017",1,94,0,0,2,0,0,0,0,0
339309,"2018/2019",8,358,0,0,4,2,10,5,2,0
339309,"2017/2018",18,1422,1,5,20,9,21,5,6,0
339309,"2016/2017",24,1363,2,0,23,10,34,5,5,1
339309,"2015/2016",14,710,1,1,10,3,17,2,2,0
339503,"2018/2019",10,435,2,1,19,9,7,0,0,0
339503,"2017/2018",8,381,2,1,15,6,8,5,0,0
339503,"2016/2017",6,390,2,0,7,4,7,0,1,0
339651,"2018/2019",26,2358,8,5,49,24,11,5,5,0
339651,"2017/2018",2,44,0,1,1,0,0,0,0,0
339651,"2016/2017",2,41,0,0,0,0,1,0,0,0
339727,"2018/2019",6,499,0,0,3,1,10,1,2,0
339727,"2017/2018",6,599,0,0,5,3,11,0,1,0
339727,"2016/2017",2,191,0,0,1,1,2,2,0,0
340393,"2018/2019",16,1485,0,0,0,0,0,0,0,0
340393,"2017/2018",3,283,0,0,0,0,0,0,0,0
340407,"2017/2018",20,582,2,1,9,4,18,1,3,0
340407,"2016/2017",19,950,2,1,23,11,35,2,1,0
340407,"2015/2016",2,32,0,0,2,1,2,0,0,0
340411,"2018/2019",13,1192,0,1,4,1,20,1,7,0
340411,"2017/2018",31,2631,0,2,11,1,32,3,7,0
340411,"2016/2017",10,871,0,0,0,0,9,0,0,0
340439,"2018/2019",4,332,0,1,2,0,5,0,0,0
340439,"2017/2018",6,312,0,0,1,0,4,0,1,0
340509,"2018/2019",12,613,0,0,13,5,14,0,1,0
340509,"2017/2018",19,938,0,0,5,2,7,1,2,0
340693,"2018/2019",8,428,0,1,5,0,11,1,0,0
340693,"2017/2018",19,1169,3,1,11,5,30,8,7,0
340693,"2016/2017",28,2494,4,3,25,10,57,17,3,0
340693,"2015/2016",8,362,0,0,4,0,8,1,0,0
340721,"2018/2019",17,1538,6,3,36,13,7,1,3,0
340721,"2017/2018",24,1528,1,1,20,8,19,2,3,1
340721,"2016/2017",22,1980,6,3,41,17,20,2,3,0
340721,"2015/2016",11,771,0,0,11,2,11,0,4,0
340837,"2018/2019",23,1919,8,2,57,23,33,13,3,0
340837,"2017/2018",16,1121,3,2,17,9,14,3,4,0
340837,"2016/2017",13,1087,0,3,13,2,10,1,1,0
340837,"2015/2016",22,1766,0,2,9,0,24,1,6,1
341401,"2018/2019",4,90,0,0,1,1,0,0,0,0
341401,"2017/2018",2,125,0,0,1,0,1,0,0,0
341401,"2016/2017",5,167,0,0,0,0,2,0,1,0
341401,"2015/2016",1,9,0,0,0,0,1,0,0,0
341639,"2018/2019",3,196,1,1,1,1,1,0,0,0
341639,"2017/2018",22,1414,0,0,10,1,16,0,2,0
341639,"2016/2017",3,272,0,0,1,0,2,0,1,0
341639,"2015/2016",3,126,0,0,0,0,3,0,0,0
341699,"2018/2019",5,94,1,0,2,1,1,2,1,0
341699,"2017/2018",17,835,0,2,8,6,14,2,3,0
341699,"2016/2017",11,368,0,0,9,3,10,1,2,0
341699,"2015/2016",1,76,0,0,1,1,0,0,0,0
341751,"2018/2019",10,425,1,2,5,1,5,0,0,0
341751,"2017/2018",4,204,0,0,1,1,5,0,0,0
341751,"2016/2017",10,661,1,0,5,3,10,0,1,0
341751,"2015/2016",15,914,0,1,13,3,30,1,4,0
341857,"2017/2018",2,154,0,0,1,0,1,0,0,0
342033,"2018/2019",10,447,0,1,3,2,15,0,1,0
342033,"2017/2018",4,55,0,0,1,1,1,0,0,0
342145,"2018/2019",19,1833,0,0,11,4,43,0,8,0
342145,"2017/2018",16,1395,1,0,9,3,27,0,2,0
342265,"2018/2019",13,1103,1,0,6,1,15,1,3,0
342265,"2017/2018",27,2566,3,0,16,5,36,2,2,0
342265,"2016/2017",4,262,0,0,1,0,6,0,0,0
342297,"2018/2019",11,870,1,0,8,1,18,0,4,0
342297,"2017/2018",8,759,0,0,2,1,18,0,4,0
342297,"2015/2016",1,93,0,0,0,0,2,1,0,0
342717,"2018/2019",9,238,0,0,6,1,4,0,1,0
342717,"2017/2018",4,166,4,0,12,8,5,0,1,0
342889,"2018/2019",14,1023,0,3,5,2,13,1,4,0
342889,"2016/2017",3,286,0,0,1,0,8,0,1,0
343389,"2018/2019",6,354,0,1,2,0,10,0,3,0
343389,"2017/2018",13,1074,0,0,7,3,32,0,4,0
343389,"2016/2017",17,1504,0,2,12,1,51,0,6,1
343439,"2018/2019",12,378,1,1,4,3,9,2,1,0
343439,"2017/2018",35,2913,3,3,26,12,49,10,6,0
343439,"2016/2017",24,2081,3,0,27,11,33,5,5,0
343439,"2015/2016",5,435,0,0,6,3,13,0,1,0
343479,"2018/2019",18,1649,0,2,24,6,26,2,3,0
343479,"2017/2018",14,825,1,2,19,5,7,2,1,0
343479,"2016/2017",12,785,0,2,16,6,23,0,1,0
343829,"2018/2019",8,636,1,0,10,5,22,7,4,0
343829,"2017/2018",28,1627,10,4,49,22,43,20,4,1
343829,"2016/2017",23,1353,10,2,33,14,30,15,3,0
343829,"2015/2016",14,852,2,2,14,4,12,7,2,0
344865,"2018/2019",13,847,2,1,12,7,13,2,1,0
344865,"2017/2018",27,1722,7,3,35,15,27,12,2,0
344865,"2016/2017",2,191,1,0,7,3,9,0,0,0
344865,"2015/2016",1,20,0,0,0,0,1,0,0,0
344951,"2018/2019",24,2227,3,0,7,4,19,1,10,0
344951,"2017/2018",31,2972,0,0,2,0,25,1,8,1
344951,"2016/2017",31,2927,1,0,9,2,35,2,8,1
344951,"2015/2016",22,2102,1,0,5,3,17,0,2,0
344959,"2018/2019",15,1055,4,2,36,12,9,4,1,0
344959,"2017/2018",8,251,1,1,5,2,3,1,1,0
345105,"2018/2019",24,2296,1,0,9,3,31,0,7,0
345105,"2017/2018",26,2406,2,1,25,7,36,1,8,1
345105,"2016/2017",27,2538,1,0,20,6,39,1,9,0
345125,"2017/2018",1,12,0,0,0,0,0,0,0,0
345339,"2018/2019",10,727,0,0,7,2,12,1,2,0
345339,"2017/2018",25,2185,3,2,34,11,32,3,7,1
345339,"2016/2017",25,2237,0,5,11,1,23,4,8,0
345339,"2015/2016",16,1262,0,1,5,0,22,3,2,0
345341,"2018/2019",13,853,0,0,6,2,9,3,5,0
345341,"2017/2018",31,2054,3,0,24,8,30,4,6,0
345341,"2016/2017",29,1972,4,2,34,11,35,7,6,0
345341,"2015/2016",26,1392,2,3,23,9,22,1,3,0
345401,"2018/2019",14,336,2,1,15,6,6,6,2,1
345401,"2017/2018",24,1078,3,0,38,10,27,15,2,0
345401,"2016/2017",25,2199,9,2,62,25,26,38,2,1
345401,"2015/2016",16,1220,5,0,36,15,34,21,3,0
345509,"2018/2019",10,137,0,0,7,0,4,0,1,0
345509,"2017/2018",29,934,2,0,11,3,21,1,1,1
345509,"2016/2017",2,188,0,0,1,1,1,0,1,0
345545,"2018/2019",5,387,0,0,4,1,9,0,1,1
345545,"2017/2018",13,437,1,1,9,2,10,0,3,0
345545,"2016/2017",5,197,1,0,3,1,3,0,0,0
346071,"2018/2019",2,26,0,0,0,0,0,0,0,0
346071,"2017/2018",3,161,0,0,0,0,2,0,1,0
347111,"2018/2019",15,1395,1,0,10,1,18,0,3,0
347111,"2017/2018",29,2511,0,2,19,6,33,0,4,1
347111,"2016/2017",28,2297,0,0,16,4,56,0,4,0
347111,"2015/2016",14,970,0,1,8,1,18,1,1,0
347631,"2018/2019",7,395,0,0,2,0,5,1,2,0
347771,"2017/2018",28,2507,0,2,6,0,17,0,1,0
347771,"2016/2017",30,2701,1,1,5,2,28,0,5,0
347771,"2015/2016",14,1292,0,0,1,0,10,0,1,0
347779,"2018/2019",2,191,0,0,3,2,3,1,0,0
347779,"2017/2018",2,187,0,1,2,1,1,0,1,0
347779,"2016/2017",27,1810,1,5,28,10,20,2,1,0
347779,"2015/2016",8,505,1,1,3,1,6,3,0,0
347787,"2018/2019",7,256,0,1,7,2,4,0,0,0
347787,"2017/2018",35,2625,11,5,68,31,24,9,3,0
347787,"2016/2017",1,12,0,0,0,0,0,0,0,0
347787,"2015/2016",2,101,1,0,4,1,1,0,0,0
347795,"2018/2019",12,1004,0,0,0,0,0,0,0,0
347795,"2017/2018",3,285,0,0,0,0,0,0,0,0
347913,"2018/2019",14,764,1,0,11,5,18,4,3,0
347913,"2017/2018",28,1870,7,3,48,15,34,9,0,0
347913,"2016/2017",15,864,3,0,28,12,12,3,1,0
347939,"2018/2019",4,139,0,0,2,1,2,0,2,0
347939,"2017/2018",1,90,0,0,0,0,0,0,0,0
348147,"2018/2019",14,346,2,0,11,3,6,3,1,0
348147,"2017/2018",35,2161,8,3,51,22,32,20,0,0
348147,"2016/2017",21,1243,4,1,24,8,17,7,2,0
348147,"2015/2016",5,175,1,0,8,1,2,1,0,0
348153,"2018/2019",2,97,0,0,3,1,2,0,0,0
348153,"2017/2018",4,189,0,0,1,0,3,0,1,0
348153,"2016/2017",9,475,0,0,1,0,14,1,2,0
348153,"2015/2016",26,2211,2,1,13,7,39,0,6,0
348155,"2018/2019",13,795,1,0,30,15,15,5,1,0
348155,"2017/2018",10,629,0,1,14,7,16,2,3,1
348155,"2015/2016",29,1735,2,0,44,8,50,2,5,0
348163,"2018/2019",12,1084,0,0,0,0,0,0,0,0
348163,"2016/2017",2,131,0,0,0,0,0,0,0,0
348167,"2017/2018",1,31,0,0,0,0,0,0,0,0
348167,"2016/2017",33,2183,3,4,37,11,23,1,1,0
348167,"2015/2016",9,158,0,0,3,0,3,0,2,0
348241,"2018/2019",18,1076,3,4,33,11,17,2,2,0
348241,"2017/2018",29,1894,2,2,41,14,32,3,4,0
348241,"2016/2017",20,1418,2,4,38,14,27,3,7,0
348241,"2015/2016",9,735,4,1,17,7,18,0,3,0
348247,"2018/2019",2,187,0,0,0,0,0,0,0,0
348247,"2017/2018",16,1507,0,0,0,0,1,0,0,0
348375,"2018/2019",13,834,0,1,11,3,6,0,1,0
348375,"2017/2018",25,1505,0,2,16,2,54,0,6,1
348375,"2016/2017",3,84,0,0,2,0,1,0,0,0
348375,"2015/2016",8,432,0,1,5,1,9,0,1,0
348389,"2018/2019",13,1082,0,1,3,0,9,0,1,0
348389,"2017/2018",23,2050,3,1,10,5,25,1,6,1
348389,"2016/2017",25,1967,0,0,9,1,37,2,5,0
348389,"2015/2016",15,1329,0,0,5,0,18,0,0,0
348417,"2018/2019",10,938,0,0,0,0,0,0,0,0
348417,"2017/2018",5,429,0,0,0,0,0,0,0,0
348417,"2016/2017",1,94,0,0,0,0,0,0,0,0
348621,"2018/2019",21,1500,2,2,22,9,23,3,2,0
348621,"2017/2018",31,2176,4,1,31,14,32,4,4,0
348621,"2016/2017",27,2158,0,0,8,2,43,0,5,0
348621,"2015/2016",20,1414,0,1,15,2,21,0,4,0
348627,"2018/2019",12,588,0,0,10,4,21,1,2,0
348627,"2017/2018",12,820,2,7,15,7,18,1,2,0
348683,"2017/2018",18,1680,0,0,0,0,0,0,0,0
348683,"2016/2017",1,12,0,0,0,0,0,0,0,0
348795,"2018/2019",1,16,0,0,1,0,1,0,0,0
348795,"2017/2018",34,3129,3,1,36,12,64,2,8,0
348907,"2018/2019",9,250,3,1,7,5,6,0,3,0
348907,"2017/2018",22,1466,2,2,28,12,29,3,3,0
348907,"2016/2017",25,1295,0,4,26,3,18,6,3,0
348907,"2015/2016",9,479,2,0,4,4,4,0,0,0
348923,"2018/2019",18,1634,1,4,15,4,19,4,1,0
348923,"2017/2018",36,3324,4,4,53,17,29,8,0,0
348923,"2016/2017",34,3157,10,4,69,25,27,5,1,0
348957,"2018/2019",10,394,0,0,6,0,6,0,1,0
348957,"2017/2018",15,1265,3,0,22,7,22,0,1,0
348959,"2018/2019",10,959,0,0,0,0,1,0,1,0
348959,"2017/2018",12,1105,0,0,0,0,0,0,0,0
348959,"2016/2017",13,1173,0,0,0,0,1,0,1,0
348959,"2015/2016",1,92,0,0,0,0,0,0,1,0
348969,"2018/2019",13,964,1,0,14,3,27,5,2,0
348969,"2017/2018",8,291,0,1,0,0,2,0,0,0
348969,"2016/2017",9,674,0,0,6,1,12,1,0,0
349011,"2018/2019",3,68,1,0,3,1,1,0,0,0
349011,"2017/2018",18,965,3,5,28,12,16,3,1,0
349043,"2018/2019",14,1250,1,0,3,2,5,1,1,0
349057,"2018/2019",2,22,0,0,1,0,1,1,0,0
349127,"2018/2019",9,426,0,0,6,2,8,0,3,1
349127,"2017/2018",14,1028,0,0,5,3,18,0,3,1
349127,"2016/2017",8,537,0,1,2,2,15,0,4,0
349127,"2015/2016",1,3,0,0,0,0,0,0,0,0
349405,"2018/2019",5,100,0,0,0,0,2,0,0,0
349405,"2017/2018",18,1303,0,0,15,4,21,0,5,0
349405,"2016/2017",7,494,0,1,5,3,11,0,1,0
349405,"2015/2016",1,39,0,0,0,0,0,0,0,0
349407,"2018/2019",2,26,0,0,1,1,0,0,0,0
349407,"2017/2018",17,1107,1,0,19,5,14,11,2,0
349407,"2016/2017",7,512,1,0,6,2,11,4,1,0
349407,"2015/2016",1,56,0,0,1,0,0,0,0,0
349409,"2018/2019",16,1158,2,0,22,10,25,6,3,0
349409,"2017/2018",20,1457,6,6,20,10,26,7,1,0
349409,"2016/2017",3,33,0,0,0,0,0,0,0,0
349501,"2018/2019",7,439,0,0,2,1,6,0,1,0
349501,"2017/2018",14,910,0,0,10,4,27,3,4,0
349501,"2016/2017",10,716,0,0,9,4,19,0,1,0
349513,"2018/2019",10,497,3,1,14,7,8,1,0,0
349513,"2017/2018",31,1808,10,0,42,23,16,9,1,0
349513,"2016/2017",11,650,0,1,7,5,6,2,2,0
349513,"2015/2016",6,432,1,1,4,3,5,4,0,0
349525,"2018/2019",14,688,0,1,16,2,9,0,1,0
349525,"2017/2018",33,2276,3,3,36,10,13,3,1,0
349525,"2016/2017",29,1478,2,3,35,14,13,3,1,0
349525,"2015/2016",25,1250,3,3,14,5,11,4,4,0
349647,"2018/2019",8,599,0,1,4,1,9,2,1,0
349765,"2016/2017",2,190,0,0,1,0,0,0,0,0
349765,"2015/2016",2,190,0,0,2,0,3,0,0,0
349767,"2018/2019",8,688,2,0,12,3,24,2,0,0
349767,"2017/2018",12,572,0,0,15,7,18,2,2,0
349767,"2015/2016",1,5,0,0,0,0,0,0,0,0
349781,"2018/2019",16,1530,1,0,17,5,23,3,3,0
349781,"2017/2018",23,2043,0,2,24,7,29,4,1,0
349781,"2016/2017",24,2174,2,4,17,6,29,0,3,0
349781,"2015/2016",2,93,0,0,0,0,2,1,0,0
349829,"2018/2019",8,754,0,0,8,2,9,0,2,0
349829,"2017/2018",14,1110,0,1,7,1,13,0,3,0
349829,"2016/2017",6,204,0,0,0,0,6,0,0,0
349837,"2018/2019",9,350,0,0,6,3,4,1,1,0
349837,"2017/2018",17,1248,3,2,16,5,18,0,3,0
349837,"2016/2017",6,374,0,1,3,0,7,0,0,0
349915,"2018/2019",1,95,0,0,0,0,0,0,0,0
349915,"2017/2018",8,621,0,0,0,0,1,0,0,0
349915,"2015/2016",1,30,0,0,0,0,1,0,1,0
349917,"2018/2019",23,2142,0,0,6,4,12,0,1,0
349917,"2017/2018",21,1970,1,0,6,2,21,0,3,0
349917,"2016/2017",9,860,0,1,3,1,10,0,3,0
349917,"2015/2016",2,190,1,0,2,2,2,0,0,0
349933,"2018/2019",13,1247,0,0,0,0,0,0,0,0
349933,"2017/2018",36,3415,0,0,0,0,1,0,2,0
349933,"2016/2017",14,1321,0,0,0,0,2,0,1,0
349965,"2017/2018",1,92,0,0,0,0,0,0,0,0
349975,"2018/2019",9,849,0,0,0,0,0,0,0,0
350115,"2018/2019",24,1515,0,0,20,6,19,0,2,0
350115,"2017/2018",21,1871,1,1,6,2,15,0,1,0
350115,"2016/2017",6,560,1,0,6,2,5,0,0,0
350115,"2015/2016",2,187,1,0,4,2,5,0,0,0
350117,"2018/2019",15,740,2,1,16,6,2,2,0,0
350117,"2017/2018",26,1893,7,1,26,12,25,5,4,0
350117,"2016/2017",24,1735,3,1,36,9,20,12,0,0
350117,"2015/2016",24,1333,1,0,12,6,17,4,2,0
350125,"2018/2019",13,620,9,0,21,15,13,13,1,0
350125,"2017/2018",32,2416,16,6,77,41,38,12,7,0
350125,"2016/2017",13,848,1,1,24,8,11,20,1,0
350125,"2015/2016",17,1246,8,2,50,25,14,13,1,0
350161,"2018/2019",13,989,0,0,10,4,8,0,1,0
350161,"2017/2018",16,1454,0,0,4,1,18,0,2,0
350161,"2015/2016",3,264,0,0,1,0,3,0,0,0
350211,"2017/2018",24,1728,1,0,14,3,36,2,9,1
350211,"2016/2017",12,1001,0,0,6,2,17,4,2,0
350211,"2015/2016",2,87,0,1,2,0,3,0,1,0
350213,"2018/2019",19,1474,0,0,11,1,24,3,4,0
350213,"2017/2018",29,2552,0,4,11,2,28,2,8,0
350213,"2016/2017",14,1329,0,2,2,1,15,1,4,0
350217,"2018/2019",9,593,0,0,0,0,6,0,4,0
350217,"2017/2018",1,18,0,0,0,0,0,0,0,0
350217,"2016/2017",1,94,0,0,0,0,1,0,1,0
350253,"2018/2019",13,422,0,0,9,5,14,0,3,0
350253,"2017/2018",25,1298,1,0,17,6,43,3,8,0
350253,"2016/2017",17,1551,1,1,20,8,41,1,6,0
350253,"2015/2016",1,93,0,0,1,1,1,1,0,0
350257,"2018/2019",19,1137,9,1,44,21,7,5,2,0
350257,"2017/2018",32,1261,5,1,46,22,11,4,3,0
350257,"2016/2017",25,960,2,2,33,12,11,0,4,0
350257,"2015/2016",31,1404,4,2,39,19,10,4,1,0
350271,"2018/2019",21,1987,1,0,13,5,15,0,3,0
350271,"2017/2018",23,1861,2,0,5,2,25,0,4,0
350271,"2015/2016",5,428,0,0,1,0,3,0,2,0
350281,"2018/2019",11,944,0,0,3,0,15,1,2,0
350281,"2017/2018",26,2423,0,1,8,3,43,2,6,1
350281,"2016/2017",24,2168,1,0,12,5,27,0,6,0
350335,"2018/2019",13,1242,0,1,9,3,10,1,2,0
350335,"2017/2018",20,1786,0,1,3,0,22,2,2,0
350335,"2016/2017",14,1167,1,0,8,2,12,0,2,0
350335,"2015/2016",5,443,1,0,1,1,6,0,1,0
350391,"2018/2019",2,163,0,0,1,0,4,0,0,0
350391,"2017/2018",15,1347,0,0,8,1,30,0,3,0
350391,"2016/2017",12,790,0,0,4,1,13,0,3,0
350391,"2015/2016",1,93,0,0,0,0,2,0,0,0
350393,"2018/2019",7,123,1,0,1,1,2,0,0,0
350393,"2017/2018",31,2141,1,0,27,5,33,1,2,0
350393,"2016/2017",11,699,1,0,15,6,13,2,3,0
350393,"2015/2016",2,100,0,1,3,1,2,0,0,0
350397,"2017/2018",7,194,0,0,2,0,8,0,2,0
350397,"2016/2017",7,396,1,1,9,1,12,1,2,0
350397,"2015/2016",1,31,0,0,0,0,1,0,0,0
350403,"2018/2019",15,1046,0,0,11,1,17,0,2,0
350403,"2017/2018",19,1435,0,0,18,4,22,1,2,0
350403,"2016/2017",7,608,1,0,3,1,6,0,0,0
350403,"2015/2016",1,65,0,0,0,0,2,0,0,0
350413,"2015/2016",2,116,0,0,0,0,3,0,0,0
350831,"2018/2019",13,722,2,1,17,6,14,1,0,0
350831,"2017/2018",2,24,0,0,0,0,0,0,0,0
350831,"2016/2017",1,95,1,0,1,1,5,0,1,0
350843,"2018/2019",12,1008,2,0,4,2,19,0,0,0
350843,"2017/2018",25,2220,5,3,15,6,23,0,1,0
350843,"2016/2017",3,285,0,0,1,0,3,0,0,0
350865,"2018/2019",11,398,0,0,2,1,8,0,2,1
350865,"2017/2018",17,1305,1,0,8,2,14,1,2,0
350865,"2016/2017",4,289,0,0,0,0,4,0,1,0
350953,"2018/2019",3,175,0,0,0,0,1,0,0,0
350953,"2017/2018",19,1417,2,0,11,4,17,1,2,2
350953,"2016/2017",1,96,0,0,0,0,2,0,0,0
350977,"2018/2019",14,897,4,0,7,4,6,2,0,1
350977,"2017/2018",19,1247,0,0,4,1,15,1,4,0
350977,"2016/2017",10,918,1,0,5,1,14,1,2,0
350977,"2015/2016",2,135,0,0,0,0,2,0,1,0
350979,"2018/2019",8,577,0,1,1,1,12,0,1,0
350979,"2017/2018",15,1106,1,2,6,2,15,0,3,0
350979,"2016/2017",1,95,0,0,0,0,0,0,0,0
350979,"2015/2016",4,327,0,0,0,0,5,1,0,0
350985,"2018/2019",14,930,0,2,13,1,24,0,2,0
350985,"2017/2018",13,901,5,2,30,15,18,0,2,0
350985,"2016/2017",12,627,0,2,14,3,11,2,1,0
350985,"2015/2016",5,153,1,0,2,1,4,0,0,0
351563,"2018/2019",1,13,0,0,0,0,2,0,1,0
351581,"2018/2019",10,842,0,0,5,1,15,0,1,0
351581,"2017/2018",22,1746,0,1,23,3,26,2,3,1
351589,"2018/2019",5,124,0,0,2,1,5,0,2,0
351589,"2017/2018",29,2398,1,2,41,11,73,5,9,0
351589,"2016/2017",16,947,0,2,17,5,21,3,2,0
351589,"2015/2016",3,103,0,0,2,1,1,0,0,0
351697,"2018/2019",22,1869,3,4,45,16,25,4,1,0
351697,"2017/2018",34,3161,9,5,72,26,50,4,3,0
351697,"2016/2017",18,984,2,0,23,10,15,0,2,0
351713,"2018/2019",1,16,0,0,0,0,0,0,0,0
351713,"2017/2018",30,1665,4,1,26,14,22,7,3,0
351713,"2016/2017",2,57,0,0,0,0,0,0,0,0
351713,"2015/2016",1,15,0,0,1,1,0,0,0,0
351777,"2018/2019",1,95,0,0,0,0,0,0,0,0
351777,"2017/2018",1,94,0,0,0,0,0,0,0,0
351845,"2018/2019",9,436,2,0,4,3,4,0,1,0
351845,"2017/2018",9,535,0,0,2,0,5,0,1,0
351845,"2016/2017",2,183,0,0,0,0,2,0,0,0
351849,"2018/2019",8,622,0,1,0,0,2,0,0,0
351849,"2017/2018",17,1479,0,4,1,0,12,0,2,0
351849,"2016/2017",3,286,0,0,0,0,3,1,0,0
351849,"2015/2016",4,256,0,0,3,1,5,0,1,0
351863,"2018/2019",3,253,0,0,0,0,1,0,0,0
351863,"2017/2018",9,546,0,0,3,0,6,1,3,0
351883,"2018/2019",13,1082,0,0,4,2,23,0,4,0
351883,"2017/2018",21,1884,0,0,7,0,26,0,8,2
351883,"2016/2017",29,2606,1,1,6,2,30,2,2,0
351905,"2018/2019",15,1120,0,0,8,1,23,2,5,1
351905,"2017/2018",27,1857,1,0,6,3,41,1,2,0
351905,"2016/2017",19,881,1,0,6,2,25,0,4,0
351905,"2015/2016",2,190,0,0,2,1,1,0,0,0
351907,"2018/2019",25,822,0,1,15,4,12,0,0,0
351907,"2017/2018",15,685,0,0,7,1,20,0,2,0
351907,"2016/2017",10,457,1,0,4,2,11,0,1,0
351907,"2015/2016",2,178,0,0,2,1,6,0,0,0
351911,"2018/2019",23,1976,7,5,52,21,38,5,4,0
351911,"2017/2018",21,1535,7,1,45,20,25,9,2,0
351911,"2016/2017",10,741,2,4,14,2,24,1,2,0
351915,"2018/2019",11,666,0,1,5,0,9,3,3,0
351915,"2017/2018",12,751,0,0,6,1,6,1,1,0
351915,"2016/2017",11,586,2,0,9,5,10,2,0,0
351915,"2015/2016",13,355,2,0,5,3,6,3,0,0
352039,"2018/2019",1,64,0,0,1,1,3,0,0,0
352039,"2017/2018",6,303,0,0,6,1,12,2,2,0
352039,"2016/2017",28,1993,2,1,33,9,34,0,5,2
352039,"2015/2016",10,339,1,0,6,3,10,0,2,0
352097,"2018/2019",9,504,1,1,10,5,7,1,0,0
352097,"2017/2018",20,1195,2,0,17,8,27,4,4,0
352097,"2016/2017",10,762,2,2,13,6,11,1,0,0
352097,"2015/2016",1,95,0,1,1,0,4,0,1,0
352103,"2018/2019",14,1029,0,1,11,4,33,2,3,0
352103,"2017/2018",29,2128,2,2,14,6,66,3,9,0
352103,"2016/2017",16,1069,4,3,15,5,27,5,2,0
352103,"2015/2016",3,276,0,0,2,1,6,0,1,0
352105,"2018/2019",5,406,2,0,10,5,6,4,1,0
352105,"2017/2018",22,1176,2,2,20,5,32,2,6,0
352105,"2016/2017",14,807,1,1,10,6,22,3,2,0
352113,"2018/2019",14,791,0,0,9,2,5,4,0,0
352113,"2017/2018",22,1593,1,1,16,3,13,3,1,0
352113,"2016/2017",13,666,2,2,23,15,10,6,1,0
352157,"2018/2019",16,1230,0,0,34,8,23,6,4,0
352157,"2017/2018",29,2477,2,1,52,14,51,14,7,0
352157,"2016/2017",13,990,2,0,16,5,27,4,0,0
352215,"2018/2019",14,1283,1,0,11,3,30,1,4,0
352215,"2017/2018",30,2452,2,1,26,7,44,0,7,0
352215,"2016/2017",20,1170,1,2,9,4,22,0,0,0
352215,"2015/2016",7,419,1,0,3,2,7,0,1,0
352233,"2018/2019",5,465,0,0,0,0,0,0,0,0
352233,"2017/2018",13,1262,0,0,0,0,1,0,1,0
352233,"2016/2017",1,94,0,0,0,0,0,0,0,0
352235,"2018/2019",5,481,0,0,0,0,1,0,1,0
352235,"2017/2018",18,1728,0,0,0,0,1,0,1,0
352235,"2016/2017",11,1050,0,0,0,0,0,0,0,0
352331,"2018/2019",3,197,0,0,0,0,0,0,1,0
352391,"2018/2019",10,920,0,0,2,0,21,0,4,0
352391,"2017/2018",19,1422,0,0,9,3,28,0,5,0
352391,"2015/2016",2,112,0,2,1,0,6,0,1,0
352413,"2018/2019",5,223,0,0,1,1,2,1,0,0
352413,"2017/2018",19,1316,3,1,18,9,9,9,2,0
352413,"2016/2017",5,221,0,0,3,2,3,0,0,0
352413,"2015/2016",2,67,0,0,1,1,1,0,0,0
352429,"2018/2019",11,894,0,0,1,0,9,1,3,1
352429,"2017/2018",5,346,0,0,0,0,1,0,0,0
352435,"2017/2018",1,71,0,0,0,0,0,0,0,0
352481,"2018/2019",2,97,0,0,2,0,2,2,1,0
352481,"2017/2018",21,1287,11,3,57,28,13,20,1,0
352481,"2016/2017",24,1651,5,1,35,16,32,14,2,0
352485,"2018/2019",2,87,0,0,0,0,2,0,0,0
352485,"2017/2018",10,287,0,0,1,0,6,2,1,0
352495,"2018/2019",12,1153,0,1,0,0,1,0,1,0
