"player_id","position_cluster","minutes"
492084,"Right-Sided Midfielder/Fullback",70
492094,"Central Forward",126
492100,"Central Midfielder",110
492100,"Left-Sided Midfielder/Fullback",15
492105,"Left-Sided Attacker",100
492132,"Central Midfielder",457
492132,"Left-Sided Attacker",509
492132,"Left-Sided Midfielder/Fullback",656
492132,"Right-Sided Attacker",1246
492132,"Right-Sided Midfielder/Fullback",282
492134,"Central Forward",119
492134,"Central Midfielder",283
492134,"Left-Sided Attacker",2440
492135,"Right-Sided Attacker",1354
492135,"Right-Sided Midfielder/Fullback",230
492137,"Central Midfielder",3284
492138,"Central Forward",787
492138,"Central Midfielder",20
492138,"Left-Sided Attacker",384
492138,"Left-Sided Midfielder/Fullback",35
492138,"Right-Sided Attacker",58
492139,"Central Midfielder",1775
492139,"Left-Sided Midfielder/Fullback",403
492139,"Right-Sided Attacker",207
492139,"Right-Sided Midfielder/Fullback",545
492153,"Central Defender",247
492153,"Left-Sided Midfielder/Fullback",226
492153,"Right-Sided Midfielder/Fullback",131
492159,"Central Defender",869
492159,"Central Forward",573
492159,"Central Midfielder",320
492159,"Left-Sided Midfielder/Fullback",55
492159,"Right-Sided Midfielder/Fullback",174
492191,"Central Midfielder",3149
492201,"Central Midfielder",1792
492201,"Left-Sided Attacker",83
492201,"Left-Sided Midfielder/Fullback",186
492201,"Right-Sided Attacker",45
492201,"Right-Sided Midfielder/Fullback",85
492204,"Central Forward",547
492204,"Central Midfielder",692
492206,"Central Forward",94
492206,"Left-Sided Attacker",1533
492206,"Left-Sided Midfielder/Fullback",47
492206,"Right-Sided Attacker",121
492211,"Left-Sided Attacker",177
492211,"Left-Sided Midfielder/Fullback",1722
492211,"Right-Sided Midfielder/Fullback",756
492268,"Central Defender",627
492268,"Central Midfielder",34
492271,"Central Defender",660
492271,"Central Midfielder",29
492271,"Left-Sided Midfielder/Fullback",1122
492308,"Central Forward",287
492308,"Central Midfielder",186
492308,"Left-Sided Attacker",818
492308,"Left-Sided Midfielder/Fullback",17
492308,"Right-Sided Attacker",77
492324,"Central Forward",440
492324,"Central Midfielder",13
492392,"Central Forward",21
492392,"Left-Sided Attacker",226
492392,"Right-Sided Attacker",659
492428,"Central Defender",1601
492428,"Left-Sided Midfielder/Fullback",192
492438,"Central Defender",95
492600,"Left-Sided Attacker",1359
492600,"Left-Sided Midfielder/Fullback",97
492600,"Right-Sided Attacker",232
492604,"Right-Sided Attacker",143
492608,"Left-Sided Attacker",2552
492608,"Left-Sided Midfielder/Fullback",80
492619,"Central Forward",78
492619,"Central Midfielder",106
492684,"Central Defender",820
492685,"Central Defender",286
492685,"Right-Sided Midfielder/Fullback",190
492793,"Central Forward",141
492793,"Central Midfielder",677
492793,"Left-Sided Attacker",87
492793,"Left-Sided Midfielder/Fullback",94
492793,"Right-Sided Attacker",48
492793,"Right-Sided Midfielder/Fullback",1047
492800,"Central Forward",248
492800,"Central Midfielder",122
492800,"Left-Sided Attacker",28
492800,"Left-Sided Midfielder/Fullback",36
492800,"Right-Sided Midfielder/Fullback",26
492802,"Central Midfielder",213
492802,"Left-Sided Midfielder/Fullback",133
492802,"Right-Sided Attacker",120
492802,"Right-Sided Midfielder/Fullback",515
492809,"Central Forward",25
492820,"Central Midfielder",1077
492820,"Left-Sided Midfielder/Fullback",40
492822,"Central Midfielder",297
492822,"Left-Sided Midfielder/Fullback",187
492822,"Right-Sided Midfielder/Fullback",271
492853,"Central Defender",13
492879,"Central Forward",22
492879,"Central Midfielder",1036
492879,"Right-Sided Attacker",82
492884,"Left-Sided Attacker",249
492884,"Right-Sided Attacker",327
492902,"Right-Sided Attacker",95
492902,"Right-Sided Midfielder/Fullback",1141
492906,"Central Midfielder",289
492907,"Central Defender",32
492907,"Central Forward",28
492907,"Central Midfielder",294
492907,"Right-Sided Attacker",36
492907,"Right-Sided Midfielder/Fullback",364
492939,"Central Midfielder",2249
492941,"Central Forward",640
492941,"Central Midfielder",93
492941,"Left-Sided Attacker",284
492941,"Right-Sided Attacker",21
492942,"Central Defender",527
492942,"Central Midfielder",17
492942,"Right-Sided Attacker",11
492943,"Central Forward",97
492943,"Central Midfielder",126
492943,"Left-Sided Attacker",109
492943,"Left-Sided Midfielder/Fullback",19
492943,"Right-Sided Attacker",86
492943,"Right-Sided Midfielder/Fullback",32
493235,"Central Defender",951
493235,"Central Midfielder",192
493235,"Left-Sided Midfielder/Fullback",478
493235,"Right-Sided Midfielder/Fullback",2307
493236,"Central Defender",2370
493236,"Central Forward",17
493393,"Central Midfielder",19
493393,"Left-Sided Attacker",29
493393,"Left-Sided Midfielder/Fullback",93
493393,"Right-Sided Midfielder/Fullback",59
493417,"Central Forward",29
493417,"Central Midfielder",19
493511,"Central Forward",27
493511,"Right-Sided Attacker",68
493632,"Left-Sided Midfielder/Fullback",95
493632,"Right-Sided Attacker",511
493632,"Right-Sided Midfielder/Fullback",275
493664,"Right-Sided Midfielder/Fullback",15
493696,"Central Defender",1170
493696,"Central Midfielder",401
493696,"Right-Sided Midfielder/Fullback",159
493704,"Central Forward",75
493704,"Central Midfielder",57
493704,"Left-Sided Attacker",336
493704,"Right-Sided Attacker",772
493706,"Central Defender",1613
493706,"Right-Sided Midfielder/Fullback",135
493713,"Central Forward",761
493713,"Central Midfielder",129
493713,"Left-Sided Attacker",46
493713,"Right-Sided Attacker",42
493751,"Central Defender",270
493770,"Central Forward",21
493770,"Left-Sided Midfielder/Fullback",94
493770,"Right-Sided Attacker",94
493786,"Right-Sided Midfielder/Fullback",358
493788,"Central Defender",333
493790,"Central Forward",22
493790,"Central Midfielder",410
493790,"Left-Sided Midfielder/Fullback",75
493792,"Central Midfielder",385
493792,"Left-Sided Midfielder/Fullback",32
493792,"Right-Sided Midfielder/Fullback",22
493814,"Left-Sided Midfielder/Fullback",24
493818,"Central Forward",21
493818,"Left-Sided Attacker",9
493824,"Left-Sided Midfielder/Fullback",165
493827,"Central Forward",17
493836,"Central Midfielder",1583
493836,"Right-Sided Midfielder/Fullback",188
493837,"Central Midfielder",280
493837,"Left-Sided Attacker",189
493837,"Left-Sided Midfielder/Fullback",677
493838,"Left-Sided Attacker",801
493838,"Right-Sided Attacker",1061
493838,"Right-Sided Midfielder/Fullback",145
493841,"Central Defender",2131
493841,"Central Midfielder",623
493848,"Central Forward",1775
493909,"Central Defender",427
493911,"Central Midfielder",280
493911,"Left-Sided Attacker",284
493911,"Left-Sided Midfielder/Fullback",1430
493911,"Right-Sided Midfielder/Fullback",1124
493929,"Central Forward",420
493929,"Central Midfielder",607
493929,"Left-Sided Attacker",327
493929,"Left-Sided Midfielder/Fullback",251
493929,"Right-Sided Attacker",163
493929,"Right-Sided Midfielder/Fullback",279
493988,"Central Defender",3667
493988,"Right-Sided Midfielder/Fullback",188
493991,"Central Defender",459
493992,"Left-Sided Midfielder/Fullback",15
493998,"Central Midfielder",494
493998,"Left-Sided Attacker",19
493998,"Left-Sided Midfielder/Fullback",523
494028,"Central Forward",12
494028,"Left-Sided Attacker",735
494028,"Right-Sided Attacker",28
494035,"Central Forward",836
494035,"Central Midfielder",29
494035,"Left-Sided Attacker",273
494035,"Right-Sided Attacker",33
494038,"Central Forward",46
494038,"Right-Sided Attacker",1094
494040,"Central Midfielder",61
494040,"Left-Sided Attacker",250
494040,"Right-Sided Attacker",578
494040,"Right-Sided Midfielder/Fullback",73
494043,"Central Midfielder",57
494043,"Left-Sided Attacker",345
494043,"Left-Sided Midfielder/Fullback",67
494043,"Right-Sided Attacker",27
494056,"Central Midfielder",26
494085,"Central Forward",81
494085,"Left-Sided Attacker",1339
494085,"Left-Sided Midfielder/Fullback",53
494085,"Right-Sided Attacker",275
494087,"Central Forward",120
494087,"Central Midfielder",1879
494087,"Left-Sided Attacker",43
494087,"Left-Sided Midfielder/Fullback",89
494087,"Right-Sided Attacker",189
494087,"Right-Sided Midfielder/Fullback",184
494108,"Central Forward",27
494108,"Central Midfielder",3049
494108,"Left-Sided Attacker",345
494108,"Left-Sided Midfielder/Fullback",35
494108,"Right-Sided Attacker",243
494108,"Right-Sided Midfielder/Fullback",173
494110,"Central Forward",1315
494110,"Central Midfielder",344
494110,"Left-Sided Attacker",136
494110,"Right-Sided Attacker",220
494156,"Central Forward",42
494156,"Left-Sided Attacker",56
494213,"Central Forward",1184
494213,"Central Midfielder",461
494213,"Left-Sided Midfielder/Fullback",9
494213,"Right-Sided Attacker",223
494213,"Right-Sided Midfielder/Fullback",95
494242,"Central Midfielder",93
494242,"Left-Sided Attacker",43
494242,"Left-Sided Midfielder/Fullback",511
494480,"Central Forward",182
494480,"Left-Sided Midfielder/Fullback",198
494480,"Right-Sided Midfielder/Fullback",29
494483,"Right-Sided Midfielder/Fullback",194
494528,"Central Forward",1167
494626,"Left-Sided Midfielder/Fullback",344
494626,"Right-Sided Midfielder/Fullback",100
494631,"Central Midfielder",717
494643,"Central Forward",96
494643,"Left-Sided Attacker",277
494643,"Left-Sided Midfielder/Fullback",283
494643,"Right-Sided Attacker",153
494643,"Right-Sided Midfielder/Fullback",25
494652,"Left-Sided Midfielder/Fullback",262
494652,"Right-Sided Midfielder/Fullback",458
494699,"Central Forward",166
494699,"Left-Sided Attacker",1052
494699,"Right-Sided Attacker",249
494728,"Central Forward",11
494728,"Central Midfielder",14
494728,"Left-Sided Attacker",15
494728,"Right-Sided Attacker",95
494732,"Central Midfielder",963
494732,"Left-Sided Midfielder/Fullback",22
494733,"Central Forward",366
494733,"Left-Sided Attacker",15
494733,"Right-Sided Attacker",49
494752,"Left-Sided Attacker",216
494752,"Left-Sided Midfielder/Fullback",143
494752,"Right-Sided Attacker",564
494752,"Right-Sided Midfielder/Fullback",39
494756,"Central Defender",1538
494756,"Central Midfielder",432
494756,"Left-Sided Attacker",134
494776,"Central Forward",3148
494776,"Left-Sided Attacker",268
494776,"Right-Sided Attacker",933
494776,"Right-Sided Midfielder/Fullback",229
494983,"Central Forward",93
494983,"Central Midfielder",140
494983,"Left-Sided Attacker",2437
494983,"Left-Sided Midfielder/Fullback",74
494983,"Right-Sided Attacker",66
495034,"Central Midfielder",2713
495034,"Left-Sided Attacker",189
495034,"Left-Sided Midfielder/Fullback",112
495034,"Right-Sided Midfielder/Fullback",869
495048,"Left-Sided Midfielder/Fullback",272
495087,"Central Defender",110
495087,"Central Midfielder",24
495105,"Central Midfielder",59
495105,"Left-Sided Midfielder/Fullback",339
495105,"Right-Sided Attacker",20
495105,"Right-Sided Midfielder/Fullback",376
495293,"Central Midfielder",492
495293,"Left-Sided Attacker",509
495293,"Left-Sided Midfielder/Fullback",170
495293,"Right-Sided Attacker",223
495336,"Central Midfielder",95
495336,"Left-Sided Attacker",26
495362,"Central Defender",97
495362,"Central Forward",170
495362,"Central Midfielder",259
495362,"Left-Sided Attacker",188
495362,"Left-Sided Midfielder/Fullback",12
495362,"Right-Sided Attacker",335
495362,"Right-Sided Midfielder/Fullback",114
495368,"Central Forward",893
495368,"Central Midfielder",103
495394,"Left-Sided Midfielder/Fullback",8
495455,"Central Defender",1453
495455,"Central Midfielder",1035
495458,"Central Defender",96
495458,"Left-Sided Attacker",132
495458,"Left-Sided Midfielder/Fullback",1589
495458,"Right-Sided Attacker",80
495458,"Right-Sided Midfielder/Fullback",96
495460,"Left-Sided Attacker",551
495460,"Right-Sided Attacker",15
495460,"Right-Sided Midfielder/Fullback",30
495498,"Left-Sided Midfielder/Fullback",74
495498,"Right-Sided Midfielder/Fullback",580
495536,"Central Defender",382
495536,"Central Midfielder",1410
495536,"Right-Sided Midfielder/Fullback",9
495545,"Central Defender",381
495547,"Left-Sided Attacker",79
495547,"Right-Sided Attacker",81
495548,"Central Defender",97
495548,"Left-Sided Midfielder/Fullback",95
495550,"Central Defender",95
495552,"Left-Sided Attacker",180
495552,"Left-Sided Midfielder/Fullback",97
495554,"Left-Sided Attacker",67
495557,"Central Midfielder",136
495558,"Central Defender",94
495558,"Central Midfielder",381
495565,"Right-Sided Attacker",18
495566,"Left-Sided Attacker",95
495571,"Central Forward",237
495572,"Central Forward",288
495572,"Right-Sided Attacker",97
495651,"Central Midfielder",76
495651,"Left-Sided Attacker",122
495651,"Right-Sided Attacker",26
495682,"Central Forward",26
495682,"Right-Sided Attacker",355
495688,"Central Forward",43
495691,"Central Forward",419
495691,"Central Midfielder",49
495691,"Left-Sided Attacker",15
495691,"Right-Sided Attacker",57
495692,"Central Defender",95
495692,"Central Midfielder",2511
495692,"Left-Sided Attacker",11
495692,"Right-Sided Midfielder/Fullback",73
495743,"Central Forward",206
495743,"Central Midfielder",211
495743,"Left-Sided Attacker",322
495743,"Right-Sided Attacker",504
495786,"Central Defender",96
495801,"Central Defender",1713
495801,"Central Midfielder",48
495806,"Central Defender",192
495808,"Central Midfielder",396
495808,"Left-Sided Attacker",20
495809,"Central Forward",177
495809,"Central Midfielder",80
495809,"Left-Sided Attacker",193
495809,"Right-Sided Attacker",704
495812,"Left-Sided Attacker",28
495813,"Central Forward",699
495813,"Central Midfielder",75
495813,"Right-Sided Attacker",21
495836,"Central Midfielder",185
495836,"Left-Sided Attacker",56
495885,"Central Forward",122
495885,"Central Midfielder",96
495885,"Left-Sided Attacker",386
495885,"Right-Sided Attacker",1056
495911,"Central Midfielder",96
495916,"Central Forward",66
495916,"Right-Sided Midfielder/Fullback",93
495937,"Central Midfielder",16
495937,"Left-Sided Attacker",14
495965,"Right-Sided Attacker",19
495970,"Central Midfielder",98
495972,"Central Midfielder",282
495972,"Right-Sided Midfielder/Fullback",95
495978,"Central Midfielder",248
495979,"Left-Sided Attacker",176
495980,"Central Midfielder",75
495980,"Left-Sided Attacker",96
495982,"Central Defender",71
495982,"Central Midfielder",330
495983,"Right-Sided Midfielder/Fullback",97
495986,"Central Defender",286
495986,"Right-Sided Midfielder/Fullback",99
495987,"Left-Sided Attacker",44
495987,"Right-Sided Midfielder/Fullback",173
495988,"Right-Sided Midfielder/Fullback",96
495989,"Central Midfielder",94
495990,"Central Forward",49
495990,"Central Midfielder",137
495991,"Central Defender",96
495994,"Left-Sided Attacker",8
495994,"Left-Sided Midfielder/Fullback",309
495998,"Right-Sided Attacker",23
495999,"Left-Sided Attacker",52
496006,"Left-Sided Attacker",49
496006,"Left-Sided Midfielder/Fullback",98
496008,"Central Midfielder",135
496009,"Central Midfielder",172
496009,"Left-Sided Attacker",49
496009,"Right-Sided Attacker",95
496013,"Central Midfielder",252
496016,"Left-Sided Midfielder/Fullback",21
496019,"Central Forward",136
496020,"Central Defender",196
496023,"Central Defender",90
496028,"Central Midfielder",97
496030,"Central Midfielder",97
496030,"Right-Sided Attacker",12
496036,"Central Defender",98
496036,"Left-Sided Midfielder/Fullback",28
496039,"Central Forward",133
496041,"Central Defender",97
496049,"Central Midfielder",90
496049,"Right-Sided Midfielder/Fullback",186
496052,"Central Midfielder",97
496056,"Left-Sided Attacker",450
496058,"Left-Sided Attacker",49
496059,"Central Forward",97
496063,"Right-Sided Attacker",78
496064,"Left-Sided Attacker",22
496064,"Left-Sided Midfielder/Fullback",127
496068,"Left-Sided Attacker",97
496068,"Right-Sided Attacker",153
496069,"Central Midfielder",290
496069,"Left-Sided Midfielder/Fullback",96
496101,"Right-Sided Midfielder/Fullback",194
496103,"Left-Sided Midfielder/Fullback",36
496103,"Right-Sided Midfielder/Fullback",42
496104,"Left-Sided Midfielder/Fullback",98
496106,"Left-Sided Attacker",72
496108,"Central Defender",194
496123,"Left-Sided Attacker",26
496123,"Left-Sided Midfielder/Fullback",1667
496131,"Central Forward",1216
496131,"Central Midfielder",190
496142,"Left-Sided Attacker",706
496142,"Right-Sided Attacker",558
496142,"Right-Sided Midfielder/Fullback",389
496144,"Left-Sided Attacker",80
496144,"Left-Sided Midfielder/Fullback",378
496148,"Central Midfielder",896
