"id","positions"
"50174","LCMF"
"50174","AMF"
"176308","AMF"
"176308","CF"
"176308","LW"
"159041","RB"
"159041","RCB"
"154135","GK"
"18975","RCMF"
"18975","LCMF"
"18975","RDMF"
"134704","LB"
"499168","CF"
"467423","LCB"
"467423","RCB"
"352645","RCB"
"352645","DMF"
"352645","RDMF"
"206638","LW"
"206638","LAMF"
"154022","RCB"
"154022","LCB"
"70405","RW"
"70405","RAMF"
"308326","LB"
"308326","LW"
"468040","RB"
"92296","LCMF"
"92296","RCMF"
"92296","LDMF"
"240297","LW"
"240297","RW"
"240297","CF"
"220155","CF"
"524277","AMF"
"505318","GK"
"524276","RB"
"524276","RCB3"
"407721","GK"
"285434","DMF"
"285434","LCMF"
"285434","RDMF"
"67649","CF"
"67649","AMF"
"67649","RAMF"
"379077","RB"
"379077","LCMF3"
"379077","RCMF3"
"84439","LW"
"84439","LWF"
"84439","CF"
"219966","RB"
"219966","RWB"
"25437","AMF"
"25437","RCMF3"
"25437","CF"
"-73709","CF"
"-73709","AMF"
"134646","LCB3"
"134646","LCB"
"134646","RCB3"
"192195","AMF"
"192195","LWF"
"192195","CF"
"276279","CF"
"276279","AMF"
"115391","LCMF"
"115391","LCMF3"
"50012","RCMF3"
"50012","LCMF3"
"50012","LCMF"
"85438","GK"
"143807","RB"
"143807","RWB"
"143807","LB"
"298567","LDMF"
"298567","AMF"
"298567","LCMF"
"120010","RCMF"
"120010","DMF"
"19013","GK"
"509340","GK"
"275044","LB"
"180886","LCMF"
"180886","LDMF"
"341401","AMF"
"341401","LAMF"
"477058","LW"
"477058","LAMF"
"477058","RW"
"79445","RCB"
"79445","LCB"
"219981","CF"
"70229","LCB"
"70229","CB"
"218188","LCMF"
"218188","LDMF"
"218188","RCMF3"
"90949","RW"
"90949","RAMF"
"90949","CF"
"393176","RCB"
"393176","LCB"
"393176","LCB3"
"47357","GK"
"322043","LB"
"322043","RB"
"19280","RCB"
"19280","LCB"
"13858","CF"
"60876","AMF"
"60876","CF"
"17846","LB"
"19153","RDMF"
"19153","RCMF"
"70185","RB"
"70185","LDMF"
"70185","DMF"
"78245","AMF"
"78245","LW"
"78245","LAMF"
"62899","AMF"
"62899","LAMF"
"62899","LW"
"203549","RAMF"
"203549","RW"
"203549","CF"
"16772","LAMF"
"16772","LW"
"16772","RAMF"
"74128","LCB"
"74128","RCB"
"72518","RCB"
"72518","LCB3"
"284377","RCMF3"
"29765","RB"
"-95440","LW"
"148811","LCMF3"
"148811","RDMF"
"148811","DMF"
"19006","RCMF"
"19006","CF"
"19006","LCMF"
"132071","CF"
"329367","LW"
"329367","LAMF"
"329367","CF"
"19243","RCB"
"19243","CB"
"19243","LCB"
"226722","RB"
"226722","CB"
"226722","RCB"
"201290","LCB"
"201290","LCB3"
"131423","LCMF3"
"131423","LW"
"131423","LAMF"
"266578","RCB"
"266578","RCB3"
"252059","LB"
"252059","LWB"
"252059","LB5"
"209853","CF"
"143162","RCB"
"143162","LCB"
"143162","LCB3"
"134024","RB"
"134024","RWB"
"275016","RCB3"
"275016","RCB"
"275016","LCB"
"155107","LW"
"155107","CF"
"155002","DMF"
"155002","RCMF"
"155002","LDMF"
"145022","LCMF"
"145022","RCMF3"
"145022","RCMF"
"233204","RW"
"233204","RAMF"
"122978","RDMF"
"122978","RCMF"
"122978","DMF"
"258557","CF"
"9636","GK"
"84094","LB5"
"84094","LB"
"84094","LWB"
"390469","GK"
"508529","RCMF"
"508529","CF"
"508529","LCMF"
"-95457","LB5"
"-95457","LCMF3"
"48589","LCB"
"48589","LCB3"
"415907","LB"
"415907","RB"
"415907","LWB"
"-95459","RCB3"
"-95459","RCB"
"154908","GK"
"129820","RCB"
"129820","CB"
"182977","GK"
"78576","LB"
"70497","LCMF"
"70497","DMF"
"70497","RCMF"
"144958","GK"
"281746","RCB"
"281746","LCB"
"289372","DMF"
"289372","RCMF"
"289372","LCMF"
"148985","RCMF"
"148985","LCMF"
"148985","DMF"
"508528","CF"
"18936","LB"
"18936","LCB3"
"83031","LCB"
"92295","AMF"
"92295","LCMF3"
"92295","LW"
"362707","LW"
"362707","RW"
"362707","CF"
"74069","RCMF"
"74069","LCMF"
"74069","RDMF"
"40759","CF"
"69311","RB"
"162514","LW"
"162514","CF"
"162514","LAMF"
"246045","RW"
"246045","RAMF"
"246045","LW"
"19171","LCB"
"19171","CB"
"-82603","RAMF"
"-82603","AMF"
"515432","GK"
"388359","RB"
"388359","LB"
"200856","RB"
"122312","GK"
"70894","RB"
"259807","LDMF"
"259807","LCMF"
"259807","RAMF"
"19018","LB"
"19018","LB5"
"122345","RCB"
"122345","RCB3"
"336338","LCB"
"336338","RCB"
"59097","RCB"
"59097","LDMF"
"202793","LAMF"
"202793","RW"
"202793","RAMF"
"14149","AMF"
"14149","LAMF"
"19056","LAMF"
"19056","LW"
"19056","RAMF"
"306272","LW"
"306272","RAMF"
"183610","LCMF"
"183610","LDMF"
"176960","RB"
"176960","LCMF"
"176960","LDMF"
"280998","CF"
"177370","RAMF"
"177370","RW"
"177370","LAMF"
"222647","AMF"
"222647","LW"
"222647","CF"
"213003","GK"
"219580","LB"
"70540","RDMF"
"70540","RCMF"
"70540","LDMF"
"134402","LCB"
"19306","CF"
"317606","LCB"
"156210","GK"
"379055","CB"
"379055","RCB"
"334524","RB"
"334524","RWF"
"372347","RB"
"372347","RCMF"
"372347","RDMF"
"22419","RW"
"22419","RAMF"
"18845","RCB"
"18845","LCB"
"262361","LCB"
"262361","RCB3"
"262361","RCB"
"420527","LAMF"
"420527","LW"
"420527","RAMF"
"219921","GK"
"285272","LAMF"
"285272","LW"
"285272","RAMF"
"268926","LW"
"268926","RB"
"268926","RW"
"215947","CF"
"317194","RAMF"
"317194","RW"
"317194","AMF"
"326338","RCB"
"297796","CF"
"138341","LCB"
"492428","LCB"
"492428","LCB3"
"284090","LB"
"397093","RCB"
"397093","LCB"
"215120","RCB"
"88991","LDMF"
"88991","RDMF"
"88991","LCMF"
"372317","LB"
"363147","LW"
"363147","AMF"
"363147","CF"
"19117","RB"
"148819","LDMF"
"148819","LCMF"
"303805","RB"
"47935","LCB"
"111522","CF"
"18891","RAMF"
"18891","LAMF"
"18891","CF"
"471421","RDMF"
"471421","RCMF"
"280821","LAMF"
"280821","RAMF"
"280821","RW"
"134168","RB"
"20374","DMF"
"20374","AMF"
"20374","RCMF"
"134410","AMF"
"134410","CF"
"468014","LCB"
"468014","RW"
"431922","AMF"
"431922","LAMF"
"-95420","RB"
"-95420","LW"
"39350","RDMF"
"39350","RCMF"
"262032","GK"
"-95419","RDMF"
"-95419","RCMF"
"-95419","LCMF"
"395520","RCB"
"465385","RCB"
"465385","LCB"
"217072","LB"
"459622","RCB"
"178321","CF"
"517490","RB"
"517490","RCMF"
"517490","RDMF"
"70683","GK"
"64685","LCB"
"159059","RB"
"198547","CF"
"57491","LCMF"
"57491","LDMF"
"271920","AMF"
"207199","RCMF"
"207199","RW"
"207199","RAMF"
"228895","CF"
"251656","LW"
"251656","LAMF"
"251656","RW"
"288167","RW"
"288167","LW"
"288167","LAMF"
"-102038","CF"
"401970","CF"
"495332","CB"
"495332","LB"
"495336","DMF"
"495336","LWF"
"495336","LCMF"
"421900","RWB"
"421900","RB"
"268921","GK"
"156592","CF"
"156592","AMF"
"156592","LCMF3"
"310149","RCB3"
"310149","RCB"
"310149","CB"
"70228","LCB3"
"70228","LCB"
"70228","LB"
"213020","CF"
"39300","CF"
"39300","RW"
"39300","RAMF"
"465828","CF"
"465828","RWB"
"465828","RAMF"
"271171","DMF"
"271171","LCMF"
"271171","RCMF"
"268925","RCMF3"
"268925","RCMF"
"268925","RDMF"
"392408","RCB3"
"392408","LCB3"
"392408","CB"
"88334","RCB3"
"88334","RB"
"88334","RWB"
"30946","RB"
"30946","RB5"
"30946","RWB"
"76516","CF"
"262076","LCMF"
"262076","RCMF"
"262076","LCMF3"
"376579","LW"
"376579","LWB"
"376579","LB"
"420532","CF"
"420532","LWF"
"-41937","LCB"
"-41937","LCB3"
"122313","RCB"
"122313","CB"
"240830","LB"
"240830","LWB"
"240830","LB5"
"149217","LCMF"
"149217","DMF"
"149217","RDMF"
"203523","GK"
"466727","LW"
"466727","LWF"
"466727","LAMF"
"400899","RW"
"400899","RWF"
"400899","AMF"
"148987","RB"
"148987","RAMF"
"295297","LCB"
"-7571","LCMF"
"-7571","LDMF"
"289315","LB"
"289315","LWB"
"504516","LW"
"504516","LAMF"
"504516","RAMF"
"47340","LCMF"
"47340","RCMF3"
"47340","DMF"
"274753","LB"
"470799","LCB"
"470799","LCB3"
"367081","CF"
"367081","RW"
"367081","RAMF"
"277440","RCMF"
"277440","RDMF"
"162151","LAMF"
"162151","LW"
"468835","AMF"
"468835","RDMF"
"468835","LCMF"
"101480","GK"
"64962","LDMF"
"64962","LCMF"
"64962","DMF"
"70183","RB"
"70183","LB"
"372307","RW"
"372307","RAMF"
"372307","LW"
"121459","RB"
"121459","RCMF"
"76095","RCB"
"388469","CF"
"18875","LCB"
"169059","GK"
"213970","RB"
"213970","LB"
"214387","GK"
"149066","AMF"
"149066","LCMF"
"149066","LDMF"
"268919","RB"
"84764","RCB"
"302420","CF"
"302420","RW"
"288727","LAMF"
"288727","AMF"
"288727","LDMF"
"169350","RCMF"
"169350","RCMF3"
"169350","LCMF"
"6249","RDMF"
"6249","LCMF"
"6249","LDMF"
"317200","LAMF"
"270622","RCB"
"270622","LCB"
"113555","LAMF"
"113555","AMF"
"113555","LWF"
"215570","CF"
"135095","RCB3"
"135095","RCB"
"78300","LDMF"
"78300","LCMF"
"220028","LCB"
"220028","RCB3"
"220028","LCB3"
"274908","LB"
"274908","LWB"
"17015","LB"
"350257","CF"
"350257","RW"
"350257","AMF"
"74374","LDMF"
"74374","LCMF"
"74374","RCMF"
"416155","LAMF"
"416155","LW"
"416155","AMF"
"2319","LAMF"
"2319","AMF"
"2319","LW"
"65013","RDMF"
"65013","RCMF"
"65013","LCMF"
"379121","RAMF"
"379121","RW"
"268920","CF"
"462617","RAMF"
"462617","RW"
"462617","LAMF"
"63056","LAMF"
"63056","AMF"
"63056","LW"
"9321","RB"
"56749","RCB"
"56749","LCB"
"255719","AMF"
"255719","LAMF"
"67710","GK"
"20611","LCB"
"499169","RCB3"
"448922","LW"
"427946","RW"
"427946","RCMF3"
"409443","LW"
"409443","LCMF3"
"409443","RAMF"
"325603","CF"
"209589","LB"
"209589","LB5"
"209589","LWB"
"284999","DMF"
"284999","RCMF"
"284999","LCMF"
"363159","RW"
"363159","CF"
"363159","RCMF3"
"19138","DMF"
"19138","LCMF"
"19138","RCMF"
"458184","RCMF3"
"458184","LCMF3"
"134399","RB"
"134399","RWB"
"70184","RCB3"
"70184","LCB3"
"70184","LCB"
"18966","LB"
"18966","RWB"
"18966","RB5"
"70370","AMF"
"70370","RCMF3"
"70370","LCMF3"
"393852","CF"
"393852","LW"
"393852","RW"
"220819","LWB"
"220819","LB"
"220819","LW"
"35304","DMF"
"35304","RCB3"
"35304","LCMF"
"35764","CF"
"262000","LCMF3"
"262000","RW"
"262000","RCMF3"
"131557","CF"
"70170","LCB"
"70170","LCB3"
"70373","GK"
"194691","AMF"
"194691","LAMF"
"194691","LW"
"19636","RCB"
"19636","CB"
"517485","LB"
"517485","RB"
"428252","RW"
"428252","LAMF"
"428252","RB"
"18572","RCB"
"-71806","LAMF"
"-71806","RAMF"
"431244","RB"
"429106","RW"
"429106","RAMF"
"429106","LW"
"57902","RW"
"57902","AMF"
"59235","LDMF"
"59235","LCMF"
"59235","LW"
"465817","RCMF"
"465817","LCMF"
"465817","RDMF"
"24609","LAMF"
"24609","LW"
"24609","RAMF"
"208470","LW"
"208470","LAMF"
"208470","CF"
"262818","LB"
"1772","CF"
"1772","AMF"
"1772","LW"
"224077","AMF"
"224077","RW"
"224077","RAMF"
"155356","RCB"
"72673","RB"
"72673","RCB3"
"72673","RCB"
"111552","AMF"
"111552","CF"
"111552","LDMF"
"226068","RCMF"
"226068","RDMF"
"226068","LCMF"
"99902","RB"
"99902","LB"
"50176","CF"
"145205","LCB"
"145205","LB"
"45528","GK"
"-45610","DMF"
"-45610","LCMF3"
"-44919","LWB"
"-44919","LB"
"-44919","LCMF3"
"-44916","LWF"
"-44916","LW"
"517671","RCMF3"
"517671","LCMF3"
"517671","AMF"
"517663","RCB"
"517663","LCB"
"517675","CF"
"-44293","RW"
"463684","RCB"
"463684","DMF"
"490342","LCB"
"517656","GK"
"-45623","RB"
"517660","RB"
"517660","RCB"
"484730","CF"
"-44813","LB"
"-44797","LB"
"-44795","RB"
"-44739","LCB"
"-92516","RB"
"-44811","RB"
"-44811","RCMF3"
"517669","DMF"
"517669","LCMF3"
"517669","LCMF"
"-44789","AMF"
"-44789","CF"
"-44789","LW"
"463682","GK"
"476615","RCMF3"
"476615","AMF"
"476615","RW"
"421597","CF"
"421597","AMF"
"508926","LB"
"508926","LAMF"
"-58722","LCB"
"-45338","LB"
"-45333","LB"
"-45330","LCMF"
"460505","LCB"
"460508","LW"
"-45332","RW"
"441234","LCB"
"-46736","RCB"
"-45331","LW"
"-45331","RW"
"-45336","LWF"
"-45336","CF"
"517676","CF"
"-53625","CF"
"-45304","RCMF"
"-45304","DMF"
"-45304","LW"
"-44518","RB"
"-45312","LCB"
"-64875","LW"
"472775","LCMF"
"466758","LB5"
"-84846","RCMF3"
"-84846","RCMF"
"-81542","CF"
"424132","LB5"
"-45771","CB"
"-45771","RCMF3"
"424129","LAMF"
"424129","CF"
"424129","RB5"
"462665","CF"
"462665","LAMF"
"462673","RWF"
"462679","LB"
"424121","RCB3"
"424121","RCB"
"-59059","RB"
"424128","LW"
"424128","RCMF"
"424128","RW"
"-45044","LCMF"
"-44994","LB"
"-60032","LCMF3"
"-60032","RCMF3"
"-60032","AMF"
"-45062","CF"
"-45062","AMF"
"-45062","LWF"
"-45056","LCB"
"-45056","LCB3"
"-45056","LB"
"517677","RWF"
"-58262","LCMF3"
"-58262","LCMF"
"-60030","RCMF3"
"-60030","DMF"
"-60030","LCMF3"
"-45014","LB"
"-45014","LWB"
"-45014","RWB"
"-66734","CF"
"-66734","LWF"
"-66734","AMF"
"-45025","RCMF"
"-45025","RCMF3"
"-45025","LCMF3"
"517678","RCMF3"
"517678","LCMF3"
"517678","RCMF"
"-44530","DMF"
"-44530","CB"
"-44530","RCB"
"-45001","LCB3"
"-45001","RCB"
"-45001","CB"
"463693","CF"
"463693","AMF"
"-45453","LW"
"-45008","LB"
"463683","GK"
"-58808","LCB"
"-58808","RCB"
"-45462","LB"
"-45405","LWB"
"-45405","RW"
"404606","RB"
"461886","LAMF"
"420558","RAMF"
"420558","RW"
"420558","LAMF"
"427953","LW"
"420562","CF"
"401073","LB"
"377509","LCMF3"
"377509","LCMF"
"377509","DMF"
"332099","LCB"
"-45883","GK"
"420170","LW"
"420170","RW"
"420170","RAMF"
"420425","RCB"
"450681","CF"
"491785","RB"
"491785","LB"
"-41740","RCMF"
"420180","RW"
"459942","LW"
"459942","RW"
"470208","CF"
"490770","RB"
"490770","LB"
"-29330","CF"
"-29330","AMF"
"509445","CF"
"-80813","LB"
"-80813","CF"
"490934","LW"
"490934","CF"
"490934","LAMF"
"509448","LAMF"
"402444","RDMF"
"402444","RCMF"
"402444","LDMF"
"355393","LCB"
"355393","RCB"
"355393","LCB3"
"319820","RCMF"
"319820","RDMF"
"319820","AMF"
"420545","RCMF"
"-11631","RW"
"513368","LW"
"513368","RW"
"438006","GK"
"363393","RCB"
"363393","RDMF"
"363393","LDMF"
"-60713","LB"
"-76670","LAMF"
"-76670","AMF"
"386261","CB"
"460372","LB5"
"404511","RCMF"
"404511","RW"
"425100","RCMF"
"501358","GK"
"420103","RW"
"461557","LB"
"461557","RB"
"461558","LCB"
"-110147","RAMF"
"509301","RB"
"509301","LB"
"511149","DMF"
"511149","RCMF"
"-92434","CF"
"-92434","RCMF3"
"-92434","LW"
"-102834","RCB"
"-102834","LCB"
"-102834","CF"
"-76557","CF"
"-76557","LW"
"-76557","LWF"
"509282","LCB"
"509282","LB"
"509282","RB"
"466872","CF"
"481665","RWF"
"-91418","AMF"
"-44068","LWB"
"493841","LCB3"
"-61645","RWB"
"-91741","LW"
"-91741","RWF"
"459954","RW"
"-93704","LCMF"
"-93704","RCMF"
"459955","RB"
"459955","RW"
"459955","RB5"
"459949","CF"
"459949","RW"
"440083","LW"
"440083","LWB"
"520272","LB"
"461872","RDMF"
"461877","CF"
"508799","RAMF"
"508793","RDMF"
"506303","LAMF"
"506303","RAMF"
"506303","LW"
"508808","LAMF"
"508808","RAMF"
"508808","LW"
"508801","RAMF"
"508801","LCMF"
"423541","LB"
"-56861","AMF"
"-56861","RAMF"
"-56861","RW"
"481666","LCMF"
"481666","AMF"
"420636","LB"
"427634","LDMF"
"478301","RDMF"
"478301","DMF"
"511141","RCB"
"-90526","LCB"
"-80992","LCMF"
"-80992","AMF"
"-80266","LAMF"
"-80266","LW"
"-76551","LB"
"-76548","RB"
"-56885","LDMF"
"-56885","RCMF"
"-49493","GK"
"-56886","RAMF"
"-56886","CF"
"-56886","LAMF"
"303300","GK"
"-98512","LB"
"-86194","RB"
"-86194","LCB"
"460512","RCMF"
"460512","RCMF"
"-92591","LB"
"-80718","LCB"
"-59809","RDMF"
"-59809","DMF"
"-59807","LCB"
"-55020","LDMF"
"-93990","LB"
"508895","RB"
"508930","RWF"
"508930","LAMF"
"508930","LWF"
"-93959","LCB"
"-93959","RCB"
"-77234","RWF"
"-76800","DMF"
"-93961","LCB"
"-93960","CF"
"-65911","RCB"
"-55349","LCMF3"
"-54076","GK"
"-48206","RCB"
"-92130","RWF"
"-92127","DMF"
"-60310","RAMF"
"-60310","RWF"
"-60309","DMF"
"-60309","LDMF"
"-60309","LCMF3"
"-60307","LCB"
"-60307","LB"
"-48370","LAMF"
"-48370","LWF"
"-76801","GK"
"-75615","LB"
"-75615","RB"
"-66915","RCMF3"
"-66915","LCMF3"
"-94015","RCB"
"-94015","RB"
"-65194","LWF"
"-60033","CF"
"-75616","RWF"
"-75616","LCMF3"
"-67088","RB"
"-59035","LB"
"-59039","RCB"
"-59039","LCB"
"-92492","GK"
"-60480","LW"
"-58690","LB"
"-76174","LWF"
"-53977","LAMF"
"-53977","LWF"
"-60346","RB"
"-60014","AMF"
"-84169","LCB"
"-63458","CF"
"29883","GK"
"358761","LB"
"358761","RCMF"
"358761","RB5"
"-53456","CF"
"450785","CF"
"450785","LW"
"5954","CB"
"76581","LCB3"
"76581","LB5"
"76271","CF"
"76271","LW"
"92363","CF"
"92363","AMF"
"92363","RW"
"300790","CF"
"252503","CF"
"504847","CF"
"29799","CB"
"29799","LCB3"
"29799","RCB3"
"309265","CF"
"376527","DMF"
"376527","LCMF"
"376527","RCMF"
"163049","RCB3"
"26153","LCMF3"
"26153","LCMF"
"26153","RCMF3"
"190950","GK"
"187163","RCMF"
"187163","RDMF"
"187163","DMF"
"54822","RWF"
"444199","CF"
"-44026","RAMF"
"-44026","RWF"
"6445","RCB"
"95788","GK"
"75764","DMF"
"75764","RDMF"
"348959","GK"
"5976","RB"
"26121","RB"
"26121","LB"
"176575","LB"
"226405","CF"
"226405","LAMF"
"226405","RAMF"
"55703","LCB"
"27761","LCB"
"84800","RCB"
"84800","LCB"
"26107","RAMF"
"26107","RCMF"
"26107","AMF"
"124643","RDMF"
"124643","RCMF"
"124643","LDMF"
"135674","LB"
"420109","GK"
"232273","GK"
"420110","RCMF3"
"420110","LCMF"
"420110","LCMF3"
"320174","LCMF"
"320174","AMF"
"320174","RW"
"57168","CF"
"420112","AMF"
"420112","RCMF"
"420112","LCMF3"
"406511","DMF"
"406511","RCMF3"
"406511","RCMF"
"66752","LWB"
"66752","LB5"
"33080","AMF"
"33080","CF"
"33080","RCMF3"
"214919","LWB"
"214919","CF"
"214919","RB5"
"398191","CF"
"398191","LWF"
"398191","LW"
"269499","CB"
"269499","RCB3"
"269499","LCB"
"372983","CF"
"103679","AMF"
"103679","RW"
"350985","RCMF3"
"350985","RCMF"
"350985","LCMF"
"490537","DMF"
"490537","RCMF"
"490537","RDMF"
"407484","CF"
"407484","LWF"
"6559","RCB3"
"6559","LCB3"
"6559","LB"
"99948","LCB3"
"99948","LB"
"420119","CF"
"451193","RCMF3"
"451193","LCMF"
"451193","LCMF3"
"6389","GK"
"82789","RWB"
"82789","RB"
"82789","RB5"
"386269","RW"
"386269","CF"
"386269","LAMF"
"461566","RW"
"424265","LW"
"6509","RAMF"
"6509","LB5"
"6509","RB5"
"461461","LCB3"
"461461","LCB"
"461569","RCMF"
"461569","LDMF"
"461569","DMF"
"27665","RB"
"27665","RB5"
"27665","RWB"
"160139","RB5"
"160139","LB"
"160139","RWB"
"160187","CF"
"306728","RW"
"306728","LW"
"306728","LAMF"
"79388","RCMF"
"79388","RDMF"
"79388","LDMF"
"84008","RCB"
"84008","CB"
"84008","LCB"
"6872","LCMF"
"6872","RCMF"
"6872","RDMF"
"145352","LCMF"
"145352","RCMF"
"145352","LDMF"
"39468","LB"
"39468","LB5"
"72329","RCMF3"
"72329","LCMF3"
"123006","AMF"
"123006","RCMF"
"123006","RCMF3"
"6421","GK"
"236408","RCB3"
"236408","RB"
"236408","RCB"
"315821","CF"
"27828","CF"
"51710","RW"
"51710","LW"
"51710","LAMF"
"40481","LCB"
"40481","CB"
"40481","RCB"
"143076","LW"
"143076","CF"
"143076","RW"
"-41006","CF"
"89862","RCB"
"194191","GK"
"57340","RAMF"
"57340","CF"
"75234","CF"
"134651","LCB3"
"134651","LCB"
"210289","LW"
"210289","LAMF"
"210289","LB"
"221013","RDMF"
"221013","RCMF"
"221013","DMF"
"410124","RCMF3"
"410124","RAMF"
"410124","RW"
"186778","DMF"
"186778","LCMF"
"186778","RCMF3"
"135654","CF"
"261042","LAMF"
"261042","LW"
"261042","CF"
"6692","CF"
"6692","AMF"
"397768","CF"
"83012","CF"
"146373","CF"
"146373","RAMF"
"146373","RW"
"76278","RCB"
"76278","RCB3"
"27627","GK"
"96575","RB"
"96575","RB5"
"96575","RWB"
"228900","LCMF3"
"228900","RCMF3"
"228900","DMF"
"137932","LB5"
"137932","LW"
"153127","LCB"
"153127","CB"
"153127","RCB"
"303462","RCMF"
"303462","LCMF"
"303462","RCMF3"
"349781","LB"
"349781","LB5"
"40529","AMF"
"40529","RAMF"
"40529","CF"
"86953","RCB"
"76203","GK"
"4614","RDMF"
"4614","LCB"
"4614","LDMF"
"408879","RCB"
"408879","RCB3"
"408879","LCB3"
"321404","RCMF"
"321404","LCMF"
"321404","DMF"
"9637","LCB"
"9637","LCB3"
"16736","AMF"
"16736","LCMF3"
"16736","RAMF"
"65369","RB"
"65369","LB"
"6277","CF"
"6277","AMF"
"128528","GK"
"137933","RB"
"180799","LB"
"383495","LDMF"
"383495","RDMF"
"424262","RCMF"
"424262","AMF"
"424262","RCMF3"
"440082","CF"
"104150","LB"
"104150","RB"
"104150","LAMF"
"74021","AMF"
"74021","RDMF"
"209823","LCMF3"
"162620","LCB"
"21075","LDMF"
"21075","DMF"
"21075","RDMF"
"254434","RAMF"
"254434","RWF"
"254434","LAMF"
"326401","LAMF"
"326401","CF"
"326401","LW"
"424263","RW"
"424263","RAMF"
"120838","RDMF"
"120838","LDMF"
"120838","RCMF3"
"80423","RCB"
"158311","LAMF"
"158311","RW"
"158311","LWF"
"297802","RDMF"
"297802","RCB"
"127059","GK"
"269462","CF"
"127597","LCB3"
"127597","LWB"
"127597","LB"
"138468","RCMF3"
"138468","RCMF"
"138468","LCMF"
"413042","LCB"
"413042","LCB3"
"6454","GK"
"181674","CF"
"181674","RW"
"181674","AMF"
"233496","RCMF"
"233496","LCMF"
"233496","LDMF"
"38739","RCB"
"38739","RCB3"
"76341","LCB"
"76341","CB"
"76341","RCB3"
"82061","LW"
"82061","AMF"
"82061","RW"
"302037","RCB"
"469530","CF"
"91246","RW"
"91246","CF"
"27718","LW"
"27718","AMF"
"36880","CF"
"127274","LB"
"127274","RWB"
"127274","LWB"
"369125","GK"
"72328","RB"
"72328","RCB3"
"72328","RB5"
"6471","RW"
"6471","RWF"
"6471","RAMF"
"86626","LCMF"
"86626","RCMF"
"86626","DMF"
"373969","LW"
"373969","LAMF"
"253545","LCB"
"72814","GK"
"19671","LCB"
"19671","RCB"
"6858","RB"
"386281","CF"
"386281","AMF"
"10720","LB"
"10720","LB5"
"10720","LWB"
"5942","LDMF"
"5942","RCMF"
"5942","RDMF"
"386285","LB"
"386285","LWB"
"295553","LAMF"
"295553","RAMF"
"295553","RWB"
"492134","AMF"
"492134","LW"
"492134","LWF"
"243021","LB"
"243021","LB5"
"76582","CF"
"20899","LB"
"16114","LCB"
"16114","LB"
"16114","RCB3"
"2402","CF"
"2402","AMF"
"2402","RAMF"
"289903","LDMF"
"289903","RDMF"
"289903","LCMF"
"6451","CF"
"16067","LCB"
"16067","LCB3"
"5200","LAMF"
"5200","LW"
"6868","RDMF"
"6868","DMF"
"6868","RCMF"
"321005","AMF"
"321005","RAMF"
"321005","LW"
"27673","RB"
"214918","RAMF"
"214918","LAMF"
"214918","RW"
"8992","GK"
"293676","AMF"
"293676","RAMF"
"293676","RW"
"134333","RCB"
"304108","GK"
"188104","RCB3"
"123582","GK"
"217203","RW"
"217203","AMF"
"217203","LW"
"115512","RCMF"
"115512","LCMF"
"115512","LW"
"123086","LW"
"123086","AMF"
"123086","RCMF"
"288891","CF"
"288891","RWB"
"288891","AMF"
"114666","RB5"
"76339","LCB3"
"76339","RCB3"
"85015","LW"
"85015","RW"
"85015","AMF"
"127580","GK"
"75181","RCMF"
"75181","LCMF"
"75181","RW"
"6763","RCMF"
"6763","LCMF"
"492211","LB"
"492211","RB"
"127296","CF"
"39579","LCB3"
"39579","RCB3"
"39579","LCB"
"158207","CF"
"301057","RB5"
"301057","RW"
"301057","LW"
"314227","CB"
"417046","RW"
"417046","LW"
"417046","AMF"
"29927","LB5"
"29927","LWB"
"215687","LCMF"
"162551","LCB3"
"185823","LB5"
"185823","LWB"
"275548","DMF"
"275548","LDMF"
"372149","CB"
"372149","LCB3"
"4699","RCMF3"
"4699","RW"
"4699","LW"
"96351","RCB3"
"96351","LWB"
"96351","RB5"
"26116","GK"
"72349","RCMF3"
"270571","LCMF3"
"270571","DMF"
"270571","RCMF3"
"-56770","RCMF3"
"-56770","LCMF3"
"-56770","RW"
"27807","GK"
"422647","RCMF"
"422647","DMF"
"422647","LCMF"
"294499","LDMF"
"294499","RCMF"
"294499","RDMF"
"269970","CF"
"269970","LCMF3"
"6377","RB5"
"6377","RWB"
"65066","LCB3"
"336380","RCMF"
"336380","LCMF"
"336380","DMF"
"315809","LB5"
"315809","LWB"
"193651","LWB"
"193651","AMF"
"193651","LWF"
"219459","LAMF"
"219459","LW"
"9883","CF"
"33200","CF"
"6876","CF"
"6876","RAMF"
"6876","RW"
"334731","CF"
"334731","RWB"
"6245","CB"
"6245","LCB"
"360031","LCB3"
"360031","LCB"
"360031","RCB3"
"59585","DMF"
"59585","RCMF"
"59585","RDMF"
"51810","AMF"
"51810","CF"
"51810","RCMF"
"386653","LB"
"386653","AMF"
"478299","RWB"
"-76515","CF"
"411805","RWF"
"411805","CF"
"411805","AMF"
"338171","LWB"
"239464","GK"
"58308","RCB3"
"58308","LCB3"
"-8923","RW"
"-8923","CF"
"215697","LCMF"
